customerid,cuscode,invoice_count,total_outstanding_usd,total_outstanding_lkr,avg_overdue_days,max_overdue_days,num_overdue_invoices,pct_overdue_invoices,avg_invoice_value_usd,outstanding_0_30,outstanding_31_60,outstanding_61_90,outstanding_91_plus,receipt_count,unapplied_credit_abs,has_unapplied_receipt,debit_note_count,total_debit_note_usd,credit_note_count,total_credit_note_usd,receipt_to_invoice_ratio,customer,country,behaviour_cluster,cluster_name,total_sales_value,avg_invoice_value,active_months,recency_days,purchase_frequency,relationship_years,unique_products,unique_categories,category_concentration,top_category,risk_band,risk_band_encoded
13591000000386,10074,3,18558.57,5499134.899999999,120.0,159,3,1.0,6186.19,0.0,5547.88,0.0,13010.69,6.0,18560.030000000002,1.0,0.0,0.0,0.0,0.0,2.0,Darjeeling Jasmine Imports,MALAYSIA,4.0,High Value One-Off,106436.95,831.538671875,18.0,146.0,1.278,6.02,30.0,2.0,0.5,FOOD SERVICE,High,0
13591000000388,10075,3,1069.7599999999948,318260.6,288.0,620,3,1.0,356.58666666666494,0.0,900.0099999999948,0.0,169.75,1.0,297.3399999999965,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,Darjeeling Maple Trading 24A,EGYPT,4.0,High Value One-Off,2370103.65,6493.434657534246,21.0,139.0,1.81,6.17,74.0,2.0,0.5,RETAIL,High,0
13591000000392,10078,2,20724.2,6199006.100000001,593.5,1176,2,1.0,10362.1,20429.2,0.0,0.0,295.0,1.0,7067.0,1.0,1.0,152.48,0.0,0.0,0.5,Ceylon Ivy Tea Works CF4,LEBANON,4.0,High Value One-Off,176549.5,2758.5859375,7.0,111.0,1.0,6.02,32.0,2.0,0.5,RETAIL,High,0
13591000000394,10080,4,192205.91279937577,57213057.6,79.75,318,2,0.5,48051.47819984394,192203.241576526,0.0,0.0,2.671222849786963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Black Gold Bamboo Imports,SINGAPORE,4.0,High Value One-Off,8185042.76,3784.115931576514,65.0,0.0,1.523,6.8,68.0,2.0,0.5,RETAIL,High,0
13591000000396,10081,3,91809.65,27384695.5,0.0,0,0,0.0,30603.216666666664,91809.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oolong Clover Beverages 89E,HONG KONG,4.0,High Value One-Off,1991489.04,1478.462538975501,46.0,96.0,1.152,6.46,150.0,2.0,0.5,FOOD SERVICE,Low,1
13591000000404,10085,3,142246.6882497992,42397011.3,6.333333333333333,19,1,0.3333,47415.562749933066,142246.6882497992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ceylon Bamboo Beverages C07,MALAYSIA,3.0,Strategic High-Value,3591795.55,2934.4734885620915,51.0,89.0,1.216,6.41,60.0,1.0,1.0,RETAIL,Medium,2
13591000000410,10088,22,463896.66000000003,137844565.4,123.04545454545455,426,17,0.7727,21086.21181818182,450894.71,1351.75,603.0,11047.200000000004,1.0,5.0,1.0,1.0,527.57,0.0,0.0,0.045454545454545456,Sencha Willow Holdings,DUBAI,4.0,High Value One-Off,6440297.12,2817.2778302712163,62.0,49.0,1.71,6.6,294.0,2.0,0.5,FOOD SERVICE,High,0
13591000000420,10093,6,87611.30350035582,26121050.6,111.16666666666667,509,5,0.8333,14601.88391672597,80478.8890720809,84.23383759254692,7037.020650342782,11.15994033959915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Herbal Cedar Tea Co. 2E7,SINGAPORE,4.0,High Value One-Off,4245838.99,2930.1856383712907,52.0,75.0,1.5,6.59,258.0,3.0,0.3333,FOOD SERVICE,High,0
13591000000426,10096,1,22854.62,6799295.2,15.0,15,1,1.0,22854.62,22854.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White Pearl Orchid Distributors,KALININGRAD,4.0,High Value One-Off,201313.81,3531.8212280701755,4.0,153.0,1.0,6.33,23.0,2.0,0.5,RETAIL,High,0
13591000000440,10106,1,18.88,18.9,1656.0,1656,1,1.0,18.88,0.0,0.0,0.0,18.88,2.0,38.129999999999995,1.0,1.0,19.25,1.0,-19.25,2.0,GreenLeaf Clover Holdings,KYRGYZSTAN,0.0,No Sales History,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,High,0
13591000000454,10116,6,599756.87,178697184.7,0.0,0,0,0.0,99959.47833333333,599756.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Black Gold Lotus Tea Works,LITHUANIA,4.0,High Value One-Off,6879600.27,3992.80340684852,54.0,39.0,1.667,6.53,174.0,3.0,0.3333,RETAIL,Low,1
13591000000460,10119,2,394.56193297435027,117816.0,0.0,0,0,0.0,197.28096648717514,394.56193297435027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GreenLeaf Clover Tea Works,SRI LANKA,4.0,High Value One-Off,2442411.22,15859.813116883119,67.0,110.0,1.582,7.43,40.0,3.0,0.3333,FOOD SERVICE,Low,1
13591000000462,10120,130,360050.28276707,107444235.2,60.44615384615385,713,61,0.4692,2769.617559746692,343008.7621644633,1862.8488438014874,2124.5926024054284,13054.079156399774,6.0,163181.41999999998,1.0,0.0,0.0,0.0,0.0,0.046153846153846156,Darjeeling Maple Distributors,SRI LANKA,0.0,Loyal Medium Buyers,1523306479.82,129632.07214875329,91.0,102.0,13.978,7.45,79.0,1.0,1.0,RETAIL,High,0
13591000000464,10121,41,4396.54167353052,1304558.1,50.73170731707317,173,24,0.5854,107.23272374464682,2527.5286409620444,552.418386487162,457.23060938165014,859.3640366996628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Golden Bud Cedar Tea Works F65,SRI LANKA,4.0,High Value One-Off,14277670.12,16261.58328018223,86.0,103.0,6.291,7.44,55.0,3.0,0.3333,FOOD SERVICE,High,0
13591000000466,10122,26,9036.449711988296,2673877.0,57.73076923076923,181,17,0.6538,347.555758153396,3973.5929464379547,1015.3876442850956,610.8412651796796,3436.6278560855662,5.0,1197283.5,1.0,0.0,0.0,0.0,0.0,0.19230769230769232,Golden Bud Bamboo Exports,SRI LANKA,4.0,High Value One-Off,20606137.46,35836.760800000004,85.0,110.0,4.8,7.43,65.0,3.0,0.3333,FOOD SERVICE,High,0
13591000000468,10123,20,12288.649776347811,3594893.0,206.75,334,20,1.0,614.4324888173905,1301.9745406619,0.0,2165.641598577101,8821.03363710881,2.0,424859.0,1.0,0.0,0.0,0.0,0.0,0.1,Oolong Cedar Tea Works,SRI LANKA,4.0,High Value One-Off,7838986.84,34532.981674008806,52.0,161.0,2.423,7.29,32.0,3.0,0.3333,FOOD SERVICE,High,0
13591000000470,10124,6,27652.291829499503,8214714.8,90.16666666666667,163,6,1.0,4608.715304916584,1916.76086429151,13597.027183680893,0.0,12138.5037815271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TeaLeaf Lotus Holdings 851,SRI LANKA,4.0,High Value One-Off,172531506.65,27204.58950646484,70.0,116.0,6.671,7.41,199.0,2.0,0.5,RETAIL,High,0
13591000000473,10125,24,2793.648796566583,834196.9,362.4166666666667,1283,24,1.0,116.40203319027428,2688.502563450573,0.0,0.0,105.14623311601021,80.0,482674.82,1.0,0.0,0.0,0.0,0.0,3.3333333333333335,Black Gold Fern Tea Works 920,SRI LANKA,0.0,Loyal Medium Buyers,90571056.26,26184.17353570396,91.0,102.0,19.604,7.45,354.0,3.0,0.3333,RETAIL,High,0
13591000000475,10126,25,9930.55226459735,2950260.6,180.52,643,18,0.72,397.22209058389404,7304.789563245429,1318.7719657592725,0.0,1306.9907355926491,1.0,18171.03999999998,1.0,0.0,0.0,2.0,-143.62379635767704,0.04,Herbal Lotus Trading,SRI LANKA,3.0,Strategic High-Value,43364975.92,17366.830564677613,87.0,109.0,2.437,7.41,61.0,1.0,1.0,RETAIL,High,0
13591000000480,10128,8,2344.8456583954385,701404.8,72.75,548,4,0.5,293.1057072994298,2140.328307907913,0.0,0.0,204.5173504875256,2.0,3370.909999999916,1.0,0.0,0.0,0.0,0.0,0.25,GreenLeaf Jasmine Holdings 71F,SRI LANKA,4.0,High Value One-Off,16567654.96,10856.916749672346,81.0,112.0,3.963,7.42,160.0,3.0,0.3333,FOOD SERVICE,High,0
13591000000486,10131,422,112959.1858181194,33641569.7,30.808056872037916,534,135,0.3199,267.6757957775341,99255.82211169823,1181.3288052428088,251.74693099399914,12270.287970184352,13.0,7186620.03,1.0,0.0,0.0,1.0,-833.7218978875554,0.030805687203791468,Matcha Lotus Beverages,SRI LANKA,2.0,Churned / Inactive,669599982.06,8547.466549994255,91.0,102.0,153.165,7.45,94.0,3.0,0.3333,RETAIL,High,0
13591000000489,10132,2,539.8154511988429,160896.0,10.5,21,1,0.5,269.90772559942144,539.8154511988429,0.0,0.0,0.0,1.0,672.0,1.0,0.0,0.0,0.0,0.0,0.5,Black Gold Lotus Trading 438,SRI LANKA,4.0,High Value One-Off,2866885.11,9954.4621875,21.0,111.0,1.381,7.28,38.0,2.0,0.5,RETAIL,Medium,2
13591000000493,10135,98,448908.31499195675,133719038.9,92.79591836734694,492,56,0.5714,4580.6970917546605,417012.4656951551,0.0,20423.828294866966,11472.02100193468,10.0,196013.74999999898,1.0,0.0,0.0,3.0,-0.8801501856766747,0.10204081632653061,Golden Bud Clover Exports,SRI LANKA,0.0,Loyal Medium Buyers,1759652902.85,87232.44610598849,91.0,102.0,28.121,7.52,130.0,3.0,0.3333,RETAIL,High,0
13591000000496,10136,2,667.5189578019476,198641.0,5.0,10,1,0.5,333.7594789009738,667.5189578019476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Silver Tip Maple Trading AF8,SRI LANKA,4.0,High Value One-Off,2907568.82,29669.069591836735,40.0,131.0,1.225,7.25,13.0,3.0,0.3333,FOOD SERVICE,Medium,2
13591000000504,10140,3,407.7876105894906,121540.0,17.666666666666668,53,1,0.3333,135.9292035298302,287.5419381872788,120.2456724022118,0.0,0.0,2.0,43767.4,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,Oolong Bamboo Imports 245,SRI LANKA,4.0,High Value One-Off,3798544.0,12293.022653721682,78.0,110.0,2.564,7.43,15.0,3.0,0.3333,FOOD SERVICE,Medium,2
13591000000506,10141,5,4762.06199919023,1422534.0,17.8,31,5,1.0,952.4123998380461,4248.600507798719,513.461491391511,0.0,0.0,0.0,0.0,0.0,1.0,6246.843935551774,0.0,0.0,0.0,Golden Bud Sage Distributors,SRI LANKA,3.0,Strategic High-Value,28640773.28,23437.621342062193,60.0,109.0,1.717,7.43,54.0,1.0,1.0,RETAIL,High,0
13591000000513,10144,65,9645.540118196719,2869479.6,17.384615384615383,69,29,0.4462,148.39292489533415,6202.421491541254,2644.1599849375175,798.9586417179466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Darjeeling Rosewood Tea Co.,SRI LANKA,4.0,High Value One-Off,17888563.73,15289.37070940171,89.0,103.0,8.764,7.44,94.0,3.0,0.3333,FOOD SERVICE,Medium,2
13591000000517,10146,25,16844.283609953527,4998541.1,71.0,289,19,0.76,673.7713443981411,6502.6287321493255,2770.7130286292413,2879.8414176024817,4691.100431572478,2.0,2820570.07,1.0,0.0,0.0,0.0,0.0,0.08,TeaLeaf Jasmine Tea Co. 1EA,SRI LANKA,3.0,Strategic High-Value,53591395.8,22470.186918238993,84.0,104.0,4.012,7.44,24.0,1.0,1.0,RETAIL,High,0
13591000000523,10150,3,710.9661375340535,211588.0,58.0,131,2,0.6667,236.98871251135117,636.8429046730839,1.730661842352574,0.0,72.39257101861698,1.0,1932.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,Darjeeling Orchid Distributors DC2,SRI LANKA,4.0,High Value One-Off,5791813.03,5458.8247219604145,72.0,131.0,1.667,7.37,46.0,2.0,0.5,RETAIL,High,0
13591000000525,10151,1,224.4516557426209,67064.0,0.0,0,0,0.0,224.4516557426209,224.4516557426209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oolong Orchid Beverages C67,SRI LANKA,4.0,High Value One-Off,1301502.32,15133.747906976745,33.0,110.0,1.182,7.43,11.0,3.0,0.3333,FOOD SERVICE,Low,1
13591000000529,10153,17,2275.1570518095436,672042.2,111.76470588235294,541,10,0.5882,133.83276775350257,994.5226757611456,0.0,0.0,1280.634376048398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TeaLeaf Cedar Distributors 749,SRI LANKA,4.0,High Value One-Off,8200099.68,22969.466890756303,73.0,102.0,2.26,7.45,33.0,3.0,0.3333,FOOD SERVICE,High,0
13591000000531,10154,7,7210.35383337889,2137660.0,128.57142857142858,239,5,0.7143,1030.0505476255557,4497.061191233412,0.0,0.0,2713.2926421454777,3.0,805375.0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,Silver Tip Jasmine Trading AE0,SRI LANKA,4.0,High Value One-Off,31181296.0,123735.30158730158,82.0,103.0,2.476,7.44,12.0,3.0,0.3333,RETAIL,High,0
13591000000533,10155,1,611.8700755081667,180000.0,196.0,196,1,1.0,611.8700755081667,0.0,0.0,0.0,611.8700755081667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GreenLeaf Magnolia Imports 89C,SRI LANKA,4.0,High Value One-Off,1000983.03,43521.001304347825,10.0,356.0,1.6,6.73,11.0,3.0,0.3333,FOOD SERVICE,High,0
13591000000535,10156,1,379.7815920586489,113280.0,0.0,0,0,0.0,379.7815920586489,379.7815920586489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oolong Sage Beverages 9D6,SRI LANKA,4.0,High Value One-Off,3511026.0,13149.91011235955,59.0,120.0,2.119,7.4,16.0,2.0,0.5,FOOD SERVICE,Low,1
13591000000537,10158,16,5104.497323933816,1505352.0,154.5625,360,12,0.75,319.0310827458635,2383.7237279484793,0.0,994.6428368357163,1726.1307591496202,5.0,1084840.02,1.0,0.0,0.0,0.0,0.0,0.3125,GreenLeaf Maple Exports 276,SRI LANKA,4.0,High Value One-Off,10384366.42,40249.48224806201,86.0,111.0,2.221,7.42,43.0,3.0,0.3333,RETAIL,High,0
13591000000547,10163,7,7019.106090973768,2094250.4,36.857142857142854,258,1,0.1429,1002.7294415676812,6836.674617833933,0.0,0.0,182.4314731398348,7.0,63604.96000000006,1.0,2.0,0.0,0.0,0.0,1.0,TeaLeaf Hibiscus Distributors C15,SRI LANKA,4.0,High Value One-Off,23814851.04,26343.861769911502,86.0,105.0,3.372,7.44,144.0,3.0,0.3333,RETAIL,High,0
13591000000552,10165,1,121.4396446472176,36285.0,0.0,0,0,0.0,121.4396446472176,121.4396446472176,0.0,0.0,0.0,1.0,3200.0,1.0,0.0,0.0,0.0,0.0,1.0,Darjeeling Bamboo Trading,SRI LANKA,4.0,High Value One-Off,1996840.0,8285.643153526971,72.0,110.0,2.167,7.43,15.0,3.0,0.3333,FOOD SERVICE,Low,1
13591000000554,10166,5,1129.9330496112161,329294.0,189.6,280,5,1.0,225.98660992224322,0.0,0.0,0.0,1129.9330496112161,1.0,82600.0,1.0,0.0,0.0,0.0,0.0,0.2,Matcha Cedar Distributors DA5,SRI LANKA,4.0,High Value One-Off,2430484.06,8101.613533333333,66.0,271.0,1.864,6.98,17.0,3.0,0.3333,FOOD SERVICE,High,0
13591000000556,10167,3,291.4304663484947,86730.0,45.333333333333336,81,3,1.0,97.14348878283157,96.9345090205088,96.99848244850875,97.49747487947712,0.0,2.0,35276.01,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,Darjeeling Rosewood Holdings,SRI LANKA,4.0,High Value One-Off,1149973.52,12499.712173913043,63.0,139.0,1.238,7.35,8.0,2.0,0.5,RETAIL,High,0
13591000000558,10168,2,767.8326772587418,227740.0,56.0,112,1,0.5,383.9163386293709,332.2854986813509,0.0,0.0,435.5471785773909,1.0,719.0400000000009,1.0,0.0,0.0,0.0,0.0,0.5,White Pearl Rosewood Tea Co.,SRI LANKA,4.0,High Value One-Off,1664468.0,13755.933884297521,45.0,124.0,1.356,7.39,11.0,3.0,0.3333,FOOD SERVICE,High,0
13591000000560,10169,3,772.8179669466724,230100.0,5.333333333333333,16,1,0.3333,257.6059889822241,772.8179669466724,0.0,0.0,0.0,2.0,24900.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,TeaLeaf Fern Trading 2E0,SRI LANKA,4.0,High Value One-Off,1976504.0,11424.878612716762,50.0,116.0,1.96,7.41,21.0,3.0,0.3333,FOOD SERVICE,Medium,2
13591000000562,10170,7,1733.4456767682434,515660.0,63.42857142857143,171,5,0.7143,247.63509668117763,1016.5214666500849,237.5870817057947,398.3155975999798,81.0215308123839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White Pearl Magnolia Tea Works,SRI LANKA,4.0,High Value One-Off,3112250.0,18415.68047337278,52.0,112.0,1.596,7.42,10.0,2.0,0.5,FOOD SERVICE,High,0
13591000000564,10171,2,300.13092130337236,87780.0,172.5,309,2,1.0,150.06546065168618,0.0,137.7985691032392,0.0,162.3323522001332,1.0,12.00999999999476,1.0,0.0,0.0,0.0,0.0,0.5,Darjeeling Lotus Tea Works,SRI LANKA,4.0,High Value One-Off,758334.6,12853.128813559322,32.0,166.0,1.219,7.23,5.0,3.0,0.3333,FOOD SERVICE,High,0
13591000000580,10179,13,3425.4527289110997,1019275.4,173.07692307692307,553,9,0.6923,263.49636376239226,2272.5691283720867,330.5145667929091,38.47564576371276,783.8933879823913,4.0,391643.83,1.0,0.0,0.0,0.0,0.0,0.3076923076923077,Assam Rosewood Tea Co.,SRI LANKA,4.0,High Value One-Off,8545295.65,26293.217384615386,64.0,102.0,2.969,7.45,30.0,2.0,0.5,RETAIL,High,0
13591000000584,10181,5,5915.054409391336,1714796.4000000001,315.0,521,5,1.0,1183.0108818782671,0.0,0.0,0.0,5915.054409391336,1.0,1.290000000000873,1.0,0.0,0.0,1.0,-0.0086648982602091,0.2,Silver Tip Hibiscus Distributors,SRI LANKA,3.0,Strategic High-Value,21511234.21,46763.55263043479,32.0,354.0,2.844,6.67,16.0,1.0,1.0,RETAIL,High,0
13591000000589,10183,34,2690.357673267653,802410.0,230.38235294117646,527,32,0.9412,79.12816686081332,2295.9762539413837,389.765516099927,0.2025333547118541,4.413369871630716,1.0,12100.0,1.0,0.0,0.0,0.0,0.0,0.029411764705882353,Matcha Maple Tea Works,SRI LANKA,4.0,High Value One-Off,13000931.74,32913.75124050633,90.0,109.0,3.422,7.43,27.0,3.0,0.3333,RETAIL,High,0
13591000000591,10184,1,48.19852853806733,14400.0,0.0,0,0,0.0,48.19852853806733,48.19852853806733,0.0,0.0,0.0,1.0,13728.0,1.0,0.0,0.0,0.0,0.0,1.0,Oolong Orchid Exports 970,SRI LANKA,4.0,High Value One-Off,4416827.84,31104.421408450704,56.0,117.0,1.286,7.41,27.0,2.0,0.5,RETAIL,Low,1
13591000000594,10185,1,0.0040041086226443,1.2,105.0,105,1,1.0,0.0040041086226443,0.0,0.0,0.0,0.0040041086226443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Assam Palm Distributors 976,SRI LANKA,4.0,High Value One-Off,94250910.72,21873.03567417034,88.0,203.0,5.42,7.17,144.0,3.0,0.3333,RETAIL,High,0
13591000000604,10190,3,895.6190604160792,267210.0,9.333333333333334,17,2,0.6667,298.53968680535974,895.6190604160792,0.0,0.0,0.0,1.0,380.4000000000015,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,Black Gold Willow Tea Works 258,SRI LANKA,4.0,High Value One-Off,2384472.0,20037.579831932773,30.0,111.0,1.6,7.2,29.0,3.0,0.3333,RETAIL,Medium,2
13591000000606,10191,2,38.7048044828762,11564.0,0.0,0,0,0.0,19.3524022414381,38.7048044828762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oolong Lotus Tea Co. 8AC,SRI LANKA,4.0,High Value One-Off,855004.0,8814.474226804125,42.0,102.0,1.643,7.45,6.0,2.0,0.5,FOOD SERVICE,Low,1
13591000000614,10197,11,3637.0107035265155,1076472.3,83.27272727272727,199,9,0.8182,330.63733668422867,1561.6235900689956,584.1147651223779,0.0,1491.2723483351422,6.0,421200.81,1.0,0.0,0.0,0.0,0.0,0.5454545454545454,Golden Bud Bamboo Beverages,SRI LANKA,4.0,High Value One-Off,10313297.87,8975.890226283724,75.0,109.0,1.867,7.43,58.0,3.0,0.3333,RETAIL,High,0
13591000000616,10198,2,77.06611320361147,22500.0,574.0,807,2,1.0,38.53305660180573,0.0,0.0,0.0,77.06611320361147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GreenLeaf Fern Beverages,SRI LANKA,1.0,High Frequency Buyers,558224.99,50747.726363636364,7.0,181.0,1.143,2.17,5.0,1.0,1.0,RETAIL,High,0
13591000000618,10199,1,166.8668916991314,49776.0,0.0,0,0,0.0,166.8668916991314,166.8668916991314,0.0,0.0,0.0,1.0,2842.989999999998,1.0,0.0,0.0,0.0,0.0,1.0,Golden Bud Bamboo Distributors,SRI LANKA,3.0,Strategic High-Value,3565860.27,18967.341861702127,35.0,124.0,1.229,7.39,36.0,1.0,1.0,RETAIL,Low,1
13591000000622,10201,5,266.9178597749303,79934.0,139.2,626,5,1.0,53.38357195498607,253.2583598766668,0.0,0.0,13.65949989826354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Darjeeling Rosewood Trading,SRI LANKA,4.0,High Value One-Off,2870608.66,14951.086770833334,72.0,124.0,2.25,7.39,33.0,2.0,0.5,FOOD SERVICE,High,0
13591000000626,10203,4,0.092100413872437,27.0,174.5,270,4,1.0,0.02302510346810925,0.0,0.0,0.0292889497267361,0.06281146414570091,0.0,0.0,0.0,0.0,0.0,1.0,-134.7668060179182,0.0,Black Gold Hibiscus Exports,SRI LANKA,4.0,High Value One-Off,2969731.28,18795.767594936708,34.0,218.0,1.882,6.93,29.0,2.0,0.5,RETAIL,High,0
13591000000630,10206,1,90.99730126221137,27187.2,0.0,0,0,0.0,90.99730126221137,90.99730126221137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Silver Tip Maple Tea Co. 43D,SRI LANKA,4.0,High Value One-Off,5731148.97,18914.68306930693,55.0,105.0,2.745,5.85,66.0,3.0,0.3333,FOOD SERVICE,Low,1
13591000000632,10207,1,118.4777020948464,35400.0,0.0,0,0,0.0,118.4777020948464,118.4777020948464,0.0,0.0,0.0,2.0,34168.5,1.0,0.0,0.0,0.0,0.0,2.0,Black Gold Hibiscus Imports,SRI LANKA,4.0,High Value One-Off,2729350.0,10830.753968253968,71.0,110.0,2.62,7.43,22.0,3.0,0.3333,FOOD SERVICE,Low,1
13591000000636,10209,28,14054.007129508074,4151290.9,74.03571428571429,209,21,0.75,501.9288260538598,4817.7796665618835,1317.338293721266,640.6827328411556,7278.206436383769,1.0,1.479999999981374,1.0,0.0,0.0,0.0,0.0,0.03571428571428571,Golden Bud Bamboo Exports 104,SRI LANKA,4.0,High Value One-Off,13949992.04,23805.447167235492,76.0,109.0,3.237,7.43,53.0,3.0,0.3333,FOOD SERVICE,High,0
13591000000640,10211,2,701.7741126185508,209450.0,3.5,7,1,0.5,350.8870563092754,701.7741126185508,0.0,0.0,0.0,2.0,151275.0,1.0,0.0,0.0,0.0,0.0,1.0,Matcha Maple Beverages CAE,SRI LANKA,4.0,High Value One-Off,2541698.0,39103.04615384615,36.0,109.0,1.25,7.43,13.0,2.0,0.5,FOOD SERVICE,Medium,2
13591000000644,10213,5,1174.8305548717544,351224.0,142.2,695,3,0.6,234.9661109743509,1133.9355782364973,0.0,0.0,40.89497663525709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oolong Cedar Imports,SRI LANKA,3.0,Strategic High-Value,6841929.67,13521.600138339922,51.0,117.0,1.569,7.37,59.0,1.0,1.0,RETAIL,High,0
13591000000646,10214,1,0.0851122647794894,25.0,487.0,487,1,1.0,0.0851122647794894,0.0,0.0,0.0,0.0851122647794894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Herbal Willow Trading,SRI LANKA,3.0,Strategic High-Value,1617471.71,21282.5225,52.0,288.0,1.288,6.94,10.0,1.0,1.0,RETAIL,High,0
13591000000648,10215,6,818.4508438424498,241091.0,306.6666666666667,909,3,0.5,136.40847397374162,459.6803285128438,0.0,0.0,358.77051532960604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Darjeeling Lotus Imports 9AD,SRI LANKA,4.0,High Value One-Off,3497670.0,13716.35294117647,81.0,103.0,2.16,7.44,10.0,3.0,0.3333,FOOD SERVICE,High,0
13591000000652,10217,1,160.3048979704105,47790.0,0.0,0,0,0.0,160.3048979704105,160.3048979704105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Silver Tip Willow Beverages,SRI LANKA,4.0,High Value One-Off,746241.0,14350.788461538461,47.0,127.0,1.085,7.38,5.0,2.0,0.5,RETAIL,Low,1
13591000000660,10221,1,192.430350744795,57397.5,0.0,0,0,0.0,192.430350744795,192.430350744795,0.0,0.0,0.0,1.0,41.97999999999956,1.0,0.0,0.0,0.0,0.0,1.0,Black Gold Willow Distributors FE1,SRI LANKA,4.0,High Value One-Off,5602260.06,6823.70287454324,45.0,120.0,1.667,7.4,94.0,2.0,0.5,RETAIL,Low,1
13591000000662,10222,3,419.1265394577614,125195.6,131.0,393,1,0.3333,139.70884648592047,412.89329173539215,0.0,0.0,6.233247722369245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Silver Tip Bamboo Tea Works,SRI LANKA,4.0,High Value One-Off,7386623.5,49574.654362416106,72.0,105.0,1.722,7.44,18.0,3.0,0.3333,RETAIL,High,0
13591000000666,10224,1,319.6063014020797,95400.0,15.0,15,1,1.0,319.6063014020797,319.6063014020797,0.0,0.0,0.0,3.0,91.94000000000233,1.0,0.0,0.0,0.0,0.0,3.0,Assam Willow Holdings,SRI LANKA,3.0,Strategic High-Value,3258575.68,17425.538395721927,43.0,145.0,1.186,7.29,28.0,1.0,1.0,RETAIL,High,0
13591000000668,10225,3,296.30988917938305,88500.0,0.0,0,0,0.0,98.76996305979435,296.30988917938305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GreenLeaf Fern Tea Co.,SRI LANKA,4.0,High Value One-Off,6340250.0,26091.56378600823,69.0,105.0,2.391,7.44,17.0,3.0,0.3333,FOOD SERVICE,Low,1
13591000000672,10227,17,32525.04,9496113.2,333.1764705882353,358,17,1.0,1913.2376470588235,0.0,0.0,0.0,32525.04,1.0,546.0,1.0,0.0,0.0,0.0,0.0,0.058823529411764705,Matcha Bamboo Holdings 10C,SRI LANKA,0.0,Loyal Medium Buyers,2433534.43,156.7998988402062,69.0,440.0,9.116,6.52,493.0,3.0,0.3333,RETAIL,High,0
13591000000674,10228,21,4353.146494261,1293692.0,16.857142857142858,133,9,0.4286,207.29269020290477,3104.0929284663107,818.4726727860449,0.0,430.580893008644,6.0,103899.97999999998,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,Matcha Maple Exports,SRI LANKA,4.0,High Value One-Off,11453087.46,17512.36614678899,90.0,103.0,5.611,7.44,51.0,3.0,0.3333,FOOD SERVICE,High,0
13591000000683,10232,2,1111.8036510288043,331500.0,8.5,17,1,0.5,555.9018255144022,1111.8036510288043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GreenLeaf Orchid Holdings 894,SRI LANKA,4.0,High Value One-Off,9463100.0,111330.58823529411,72.0,127.0,1.181,7.36,8.0,2.0,0.5,FOOD SERVICE,Medium,2
